locationId,continentName,continentEnglishName,countryName,countryEnglishName,provinceName,provinceEnglishName,provinceShortName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment
0,其他,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,Diamond Princess Cruise Ship,钻石公主号邮轮,128,712,0,574,10,
0,其他,Others,至尊公主邮轮,Grand Princess,至尊公主邮轮,Grand Princess,至尊公主邮轮,21,21,0,0,0,
